You're connected with SSID=AndroidHanoba and IP=192.168.20.100
MPU ID=0x68
MPU6050/9150 found
resuming is activated
state load... ok
dumpState:  X=-17.15 Y=-9.67 delta=-1.66 mapCRC=-119232 mowPointsIdx=0 dockPointsIdx=0 freePointsIdx=0 wayMode=4 op=0 sensor=11 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:00:18 0.00  IDLE   77703 27.3    5   0.00   0.00 -17.15  -9.67  -1.66   0.00   0.00   0.00 -99.99 INVAL  18.1  0/0     0    0    0 25.1øC 43% b p d
ublox chka error, msgclass=1, msgid=3C, msglen=40: 0!=3E
IMU gyro calibration (robot must be static)... 1
IMU gyro calibration (robot must be static)... 2
IMU gyro calibration (robot must be static)... 3
IMU gyro calibration (robot must be static)... 4
:00:00:23 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.66   0.00   0.00   0.00 -99.99 INVAL   1.4  0/0     0    0    0 25.1øC 43% b p d
IMU gyro calibration (robot must be static)... 5
IMU gyro calibration (robot must be static)... 6
IMU gyro calibration (robot must be static)... 7
IMU gyro calibration (robot must be static)... 8
IMU gyro calibration (robot must be static)... 9

:00:00:28 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.85   0.00   0.00   0.00 -99.99 INVAL   0.3  0/0     0    0    0 25.1øC 43% b p d
:00:00:33 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92 -215.49 -147.91 -76.02  82.01 INVAL   0.4  0/0     0    0    0 25.1øC 43% b p d
:00:00:38 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92 -215.49 -147.91 -76.02  82.01 INVAL   2.3  0/0     1    0    0 25.1øC 43% b p d
:00:00:43 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00  82.01 INVAL   1.4  0/0     1    0    1 25.1øC 43% b p d
:00:00:48 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00  82.01 INVAL   1.3  0/0     0    0    1 25.1øC 43% b p d
:00:00:53 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00  82.01 INVAL   0.4  0/0     0    0    0 25.1øC 43% b p d
Packet received: AT+V,0x16
V,Ardumower Moonlight,1.0.168.5 HB 2021-05-30,0xa5
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:00:58 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00  82.01 INVAL   0.4  0/0     0    0    1 25.1øC 43% b p d
:00:01:03 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00   5.12 INVAL   2.3  0/0     0    0    1 25.1øC 43% b p d
:00:01:08 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00   4.95 INVAL   0.4 17/0     0    0    1 25.1øC 43% b p d
:00:01:13 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00   4.55 INVAL   0.4 17/0     0    0    1 25.1øC 43% b p d
:00:01:18 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00   4.84 INVAL   0.4 20/0     0    0    0 25.4øC 42% b p d
:00:01:23 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00   4.81 INVAL   0.4 22/0     0    0    0 25.4øC 42% b p d
:00:01:28 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00   4.75 INVAL   0.4 22/0     0    0    0 25.4øC 42% b p d
:00:01:33 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00   4.73 INVAL   1.4 22/0     0    0    0 25.4øC 42% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:01:38 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.92   0.00   0.00   0.00   5.54 INVAL   1.4 24/0     0    0    0 25.4øC 42% b p d
:00:01:43 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.91   0.00   0.00   0.00   5.88 INVAL   0.4 24/0     0    0    0 25.4øC 42% b p d
:00:01:48 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.91   0.00   0.00   0.00   6.14 INVAL   1.4 24/0     0    0    0 25.4øC 42% b p d
:00:01:53 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67   1.00   0.00   0.00   0.00   6.55 INVAL   0.4 24/0     1    0    0 25.4øC 42% b p d
GPS jump: 5.90
restarting due to gps jump
setOperation op=0 OP_IDLE
:00:01:58 0.02  IDLE   77703 27.3   43   0.00   0.00 -17.15  -9.67   1.27   0.00   0.00   0.00   5.79 INVAL   0.4 23/0     0    0    0 25.4øC 42% b p d
:00:02:03 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67   0.98   0.00   0.00   0.00   5.53 INVAL   0.4 18/12    0    0    0 25.4øC 42% b p d
GPS jump: 9.46
restarting due to gps jump
setOperation op=0 OP_IDLE
GPS jump: 1.34
restarting due to gps jump
setOperation op=0 OP_IDLE
:00:02:08 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.43   0.00   0.00   0.00   5.01 INVAL   0.4 17/15    0    0    1 25.4øC 42% b p d
GPS jump: 0.51
restarting due to gps jump
setOperation op=0 OP_IDLE
:00:02:13 0.02  IDLE   77703 27.3   45   0.00   0.00 -17.15  -9.67  -1.43 -15.16 -10.39  -0.95   6.92 FLOAT   0.4 18/17    0    0    0 25.4øC 42% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:02:18 0.02  IDLE   77703 27.3   43   0.00   0.00 -17.15  -9.67  -1.43 -15.79 -10.85   0.24   5.72 FLOAT   0.4 18/16    0    0    0 25.8øC 39% b p d
:00:02:23 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.43 -16.28 -11.01   1.46   4.50 FLOAT   1.4 20/19    0    0    0 25.8øC 39% b p d
:00:02:28 0.02  IDLE   77703 27.3   43   0.00   0.00 -17.15  -9.67  -1.42 -16.61 -10.93   2.76   3.21 FLOAT   0.4 20/20    0    0    0 25.8øC 39% b p d
:00:02:33 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.42 -16.69 -10.54   2.64   3.33 FLOAT   0.4 20/19    0    0    0 25.8øC 39% b p d
:00:02:38 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.42   0.00   0.00   0.00   4.11 INVAL   1.5 20/19    0    0    0 25.8øC 39% b p d
:00:02:43 0.02  IDLE   77703 27.3   44   0.00   0.00 -17.15  -9.67  -1.42 -16.73 -10.18   2.26   3.71 FLOAT   1.4 27/25    0    0    0 25.8øC 39% b p d
:00:23:58 0.02  MOW    77703 26.7   45 -11.53  -1.27 -11.52  -1.22  -1.54 -11.52  -1.21   2.02   3.94 FIX   1.7 27/18  281   87   46 27.1øC 39% b p d
clearObstacles
nextPoint sim=0 wayMode=3
dumpState:  X=-11.75 Y=-1.41 delta=-2.45 mapCRC=-119232 mowPointsIdx=23 dockPointsIdx=1 freePointsIdx=1 wayMode=3 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
:00:24:03 0.02  MOW    77703 26.7   47 -20.94  -7.97 -11.75  -1.42  -2.45 -11.73  -1.40   2.03   3.94 FIX   0.6 28/21  236  101   36 27.1øC 39% b p d
:00:24:08 0.02  MOW    77703 26.7   46 -20.94  -7.97 -12.72  -2.12  -2.53 -12.73  -2.10   2.04   3.93 FLOAT   0.7 29/19  180   98   26 27.1øC 39% b p d
:00:24:13 0.02  MOW    77703 26.7   45 -20.94  -7.97 -13.54  -2.70  -2.52 -13.52  -2.59   1.95   4.02 FLOAT   0.6 29/21  147   85   24 27.1øC 39% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:24:18 0.02  MOW    77703 26.7   45 -20.94  -7.97 -14.34  -3.27  -2.54 -14.33  -3.14   1.95   4.02 FLOAT   1.8 28/21  130   86   17 27.2øC 39% b p d
:00:24:23 0.02  MOW    77703 26.7   45 -20.94  -7.97 -15.15  -3.85  -2.52 -15.11  -3.70   1.96   4.01 FLOAT   0.1 28/25  116   99   20 27.2øC 39% b p d
:00:24:28 0.02  MOW    77703 26.7   46 -20.94  -7.97 -15.97  -4.43  -2.50 -15.85  -4.25   1.84   4.12 FLOAT   2.2 28/26  109  103   16 27.2øC 39% b p d
:00:24:33 0.02  MOW    77703 26.7   46 -20.94  -7.97 -16.77  -5.01  -2.52 -16.66  -4.70   1.85   4.12 FLOAT   0.7 28/23  108  101   17 27.2øC 39% b p d
:00:24:38 0.02  MOW    77703 26.7   46 -20.94  -7.97 -17.59  -5.58  -2.55 -17.45  -5.21   1.78   4.18 FLOAT   1.7 30/24  118   91   20 27.2øC 39% b p d
:00:24:43 0.02  MOW    77703 26.7   47 -20.94  -7.97 -18.39  -6.16  -2.54 -18.20  -5.74   1.73   4.23 FLOAT   2.7 29/26  104   87   21 27.2øC 39% b p d
:00:24:48 0.02  MOW    77703 26.7   44 -20.94  -7.97 -19.21  -6.74  -2.52 -18.99  -6.21   1.71   4.25 FLOAT   0.7 30/25   98   88   28 27.2øC 39% b p d
:00:24:53 0.02  MOW    77703 26.7   47 -20.94  -7.97 -20.03  -7.32  -2.51 -19.76  -6.74   1.72   4.24 FLOAT   1.5 29/26   96   86   21 27.2øC 39% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:24:58 0.02  MOW    77703 26.7   46 -20.94  -7.97 -20.69  -7.80  -2.56 -20.42  -7.16   1.64   4.32 FLOAT   0.8 29/26   84   87   17 27.2øC 39% b p d
clearObstacles
nextPoint sim=0 wayMode=3
dumpState:  X=-20.92 Y=-7.96 delta=-1.73 mapCRC=-119232 mowPointsIdx=24 dockPointsIdx=1 freePointsIdx=1 wayMode=3 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
:00:25:03 0.02  MOW    77703 26.7   45 -20.84  -8.09 -20.92  -7.96  -1.66 -20.68  -7.30   1.67   4.30 FLOAT   3.7 28/26   66  112   13 27.2øC 39% b p d
clearObstacles
nextPoint sim=0 wayMode=3
dumpState:  X=-20.87 Y=-8.07 delta=0.08 mapCRC=-119232 mowPointsIdx=25 dockPointsIdx=1 freePointsIdx=1 wayMode=3 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
:00:25:08 0.02  MOW    77703 26.7   46 -11.50  -1.45 -20.87  -8.07   0.16 -20.64  -7.42   1.71   4.25 FLOAT   0.7 29/25   57  165   11 27.2øC 39% b p d
:00:25:13 0.02  MOW    77703 26.7   43 -11.50  -1.45 -19.71  -7.24   0.39 -19.77  -7.26   1.68   4.29 FIX   4.7 28/23   70  124   12 27.2øC 39% b p d
:00:25:18 0.02  MOW    77703 26.7   47 -11.50  -1.45 -18.16  -6.22   0.63 -18.21  -6.26   1.76   4.20 FIX   0.2 28/23  106  117   19 26.9øC 39% b p d
:00:25:23 0.02  MOW    77703 26.6   44 -11.50  -1.45 -16.75  -5.14   0.63 -16.80  -5.18   1.91   4.06 FIX   5.2 27/19  138  124   26 26.9øC 39% b p d
:00:25:28 0.02  MOW    77703 26.6   45 -11.50  -1.45 -15.21  -4.08   0.60 -15.26  -4.11   1.88   4.09 FIX   0.7 28/23  153  123   30 26.9øC 39% b p d
:00:25:33 0.02  MOW    77703 26.6   49 -11.50  -1.45 -13.76  -3.02   0.53 -13.81  -3.05   2.06   3.91 FIX   0.6 28/24  172  119   24 26.9øC 39% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:25:38 0.02  MOW    77703 26.6   44 -11.50  -1.45 -12.22  -1.87   0.73 -12.26  -1.91   1.94   4.02 FIX   0.8 27/19  194  121   22 26.9øC 39% b p d
GPS jump: 0.38
restarting due to gps jump
setOperation op=1 OP_MOW
Map::startMowing
findObstacleSafeMowPoint checking -11.50,-1.45
findPath (-11.95,-1.66) (-11.50,-1.45)
nextPoint sim=1 wayMode=4
nextPoint sim=0 wayMode=4
dumpState:  X=-11.91 Y=-1.63 delta=0.52 mapCRC=-119232 mowPointsIdx=25 dockPointsIdx=1 freePointsIdx=1 wayMode=4 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
:00:25:43 0.02  MOW    77703 26.7   46 -11.50  -1.45 -11.91  -1.63   0.53 -11.93  -1.61   1.91   4.06 FLOAT   0.7 29/26  129   82   34 26.9øC 39% b p d
:00:25:48 0.02  MOW    77703 26.7   47 -11.50  -1.45 -11.58  -1.49   0.43 -11.67  -1.42   1.93   4.04 FLOAT   0.7 29/26   83   52   51 26.9øC 39% b p d
nextPoint sim=0 wayMode=4
clearObstacles
nextPoint sim=0 wayMode=3
:00:25:53 0.02  MOW    77703 26.7   45 -11.47  -1.62 -11.51  -1.46   2.22 -11.52  -1.42   1.88   4.09 FLOAT   1.7 29/24   72  227   48 26.9øC 39% b p d
:00:25:58 0.02  MOW    77703 26.7   45 -11.47  -1.62 -11.52  -1.46  -1.85 -11.50  -1.32   1.85   4.12 FLOAT   2.7 27/22   91  169   44 26.9øC 39% b p d
clearObstacles
nextPoint sim=0 wayMode=3
dumpState:  X=-11.48 Y=-1.60 delta=-2.18 mapCRC=-119232 mowPointsIdx=27 dockPointsIdx=1 freePointsIdx=1 wayMode=3 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
:00:26:03 0.02  MOW    77703 26.7   45 -20.74  -8.21 -11.49  -1.61  -2.25 -11.46  -1.43   1.92   4.05 FLOAT   0.7 29/23  143  145   30 26.9øC 39% b p d
:00:26:08 0.02  MOW    77703 26.7   43 -20.74  -8.21 -12.06  -2.04  -2.53 -11.83  -1.67   1.87   4.10 FLOAT   1.7 27/22  125  125   24 26.9øC 39% b p d
:00:26:13 0.02  MOW    77703 26.6   45 -20.74  -8.21 -12.90  -2.64  -2.53 -12.59  -2.31   1.99   3.98 FLOAT   0.7 27/19  117  115   17 26.9øC 39% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:26:18 0.02  MOW    77703 26.6   44 -20.74  -8.21 -13.71  -3.21  -2.54 -13.29  -2.73   2.06   3.91 FLOAT   0.8 26/19  107   95   16 27.2øC 38% b p d
:00:26:23 0.02  MOW    77703 26.6   46 -20.74  -8.21 -14.53  -3.80  -2.51 -13.97  -3.37   1.99   3.98 FLOAT   0.7 29/22  106   93   11 27.2øC 38% b p d
:00:26:28 0.02  MOW    77703 26.6   45 -20.74  -8.21 -15.34  -4.37  -2.58 -14.60  -4.37   1.97   3.99 FLOAT   1.7 27/23  135  106    9 27.2øC 38% b p d
:00:26:33 0.02  MOW    77703 26.6   45 -20.74  -8.21 -16.14  -4.95  -2.51 -15.32  -5.31   1.97   3.99 FLOAT   0.7 29/24  122   93   13 27.2øC 38% b p d
:00:26:38 0.02  MOW    77703 26.6   49 -20.74  -8.21 -16.96  -5.52  -2.51 -16.08  -5.62   1.89   4.08 FLOAT   1.7 27/23  118   88   13 27.2øC 38% b p d
:00:26:43 0.02  MOW    77703 26.6   46 -20.74  -8.21 -17.77  -6.10  -2.52 -16.84  -5.98   1.93   4.04 FLOAT   2.6 29/25  106   84   12 27.2øC 38% b p d
:00:26:48 0.02  MOW    77703 26.6   45 -20.74  -8.21 -18.58  -6.68  -2.51 -17.58  -6.04   1.99   3.97 FLOAT   1.7 29/24  114   84    8 27.2øC 38% b p d
:00:26:53 0.02  MOW    77703 26.6   47 -20.74  -8.21 -19.39  -7.26  -2.51 -18.18  -6.84   1.93   4.04 FLOAT   1.7 29/25   93   77    9 27.2øC 38% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:26:58 0.02  MOW    77703 26.6   45 -20.74  -8.21 -20.20  -7.83  -2.52 -18.81  -8.00   1.81   4.15 FLOAT   1.7 30/25   82   65    8 27.2øC 38% b p d
:00:27:03 0.02  MOW    77703 26.6   45 -20.74  -8.21 -20.69  -8.17  -2.53 -19.29  -8.80   1.90   4.07 FLOAT   0.1 28/24   76   78   14 27.2øC 38% b p d
clearObstacles
nextPoint sim=0 wayMode=3
dumpState:  X=-20.68 Y=-8.30 delta=-1.02 mapCRC=-119232 mowPointsIdx=28 dockPointsIdx=1 freePointsIdx=1 wayMode=3 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
clearObstacles
nextPoint sim=0 wayMode=3
:00:27:08 0.02  MOW    77703 26.6   46 -11.45  -1.79 -20.68  -8.31  -0.98 -19.25  -9.26   1.92   4.04 FLOAT   4.7 28/25   82   96   22 27.2øC 38% b p d
GPS jump: 0.51
restarting due to gps jump
setOperation op=1 OP_MOW
Map::startMowing
findObstacleSafeMowPoint checking -11.45,-1.79
findPath (-19.04,-8.99) (-11.45,-1.79)
nextPoint sim=1 wayMode=4
dumpState:  X=-19.05 Y=-8.99 delta=0.47 mapCRC=-119232 mowPointsIdx=29 dockPointsIdx=0 freePointsIdx=0 wayMode=4 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
nextPoint sim=0 wayMode=4
dumpState:  X=-19.04 Y=-8.97 delta=0.49 mapCRC=-119232 mowPointsIdx=29 dockPointsIdx=1 freePointsIdx=1 wayMode=4 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
:00:27:13 0.02  MOW    77703 26.6   46 -11.45  -1.79 -19.04  -8.97   0.49 -19.04  -8.97   1.65   4.32 FIX   1.8 29/24   71  190   79 27.2øC 38% b p d
:00:27:18 0.02  MOW    77703 26.7   44 -11.45  -1.79 -19.00  -8.95   0.55 -19.02  -8.96   1.67   4.30 FIX   6.8 29/25   47  116  109 26.9øC 39% b p d
:00:27:23 0.02  MOW    77703 26.6   46 -11.45  -1.79 -18.24  -8.09   0.74 -18.28  -8.13   1.71   4.26 FIX   3.7 28/23   67   94  107 26.9øC 39% b p d
:00:27:28 0.02  MOW    77703 26.6   47 -11.45  -1.79 -16.81  -6.93   0.74 -16.87  -6.98   1.74   4.23 FIX   3.4 28/21  112   89   81 26.9øC 39% b p d
:00:27:33 0.02  MOW    77703 26.6   45 -11.45  -1.79 -15.53  -5.58   0.69 -15.57  -5.62   1.81   4.15 FIX   0.1 28/23  142  106   66 26.9øC 39% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:27:38 0.02  MOW    77703 26.6   45 -11.45  -1.79 -14.12  -4.33   0.77 -14.18  -4.38   1.84   4.13 FIX   1.6 26/23  160  122   56 26.9øC 39% b p d
:00:27:43 0.02  MOW    77703 26.5   45 -11.45  -1.79 -12.82  -3.08   0.75 -12.86  -3.12   1.95   4.02 FIX   0.7 28/22  168  133   40 26.9øC 39% b p d
:00:27:48 0.02  MOW    77703 26.5   46 -11.45  -1.79 -11.68  -1.93   0.71 -11.69  -1.94   2.00   3.96 FIX   1.7 27/22  152  110   34 26.9øC 39% b p d
nextPoint sim=0 wayMode=4
clearObstacles
nextPoint sim=0 wayMode=3
:00:27:53 0.02  MOW    77703 26.6   49 -11.42  -1.96 -11.42  -1.81  -0.69 -11.42  -1.81   1.99   3.96 FIX   1.7 29/21  191   75   27 26.9øC 39% b p d
clearObstacles
nextPoint sim=0 wayMode=3
dumpState:  X=-11.43 Y=-1.92 delta=-2.02 mapCRC=-119232 mowPointsIdx=31 dockPointsIdx=1 freePointsIdx=1 wayMode=3 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
:00:27:58 0.02  MOW    77703 26.6   46 -20.54  -8.45 -11.43  -1.93  -2.12 -11.43  -1.93   2.06   3.91 FIX   0.8 29/26  222   68   20 26.9øC 39% b p d
:00:28:03 0.02  MOW    77703 26.6   43 -20.54  -8.45 -12.00  -2.40  -2.47 -11.86  -2.26   2.04   3.84 FLOAT   0.7 29/21  176   90   17 26.9øC 39% b p d
:00:28:08 0.02  MOW    77703 26.6   46 -20.54  -8.45 -12.82  -2.96  -2.52 -12.80  -2.57   2.34   3.65 FLOAT   0.8 28/19  153   96   23 26.9øC 39% b p d
:00:28:13 0.02  MOW    77703 26.6   49 -20.54  -8.45 -13.64  -3.54  -2.52 -13.55  -2.78   2.30   3.67 FLOAT   2.7 28/22  128   79   27 26.9øC 39% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:28:18 0.02  MOW    77703 26.6   47 -20.54  -8.45 -14.45  -4.11  -2.50 -14.23  -3.69   2.25   3.71 FLOAT   1.8 28/23  111   76   27 27.0øC 37% b p d
:00:28:23 0.02  MOW    77703 26.6   46 -20.54  -8.45 -15.25  -4.69  -2.53 -15.07  -5.19   2.46   3.51 FLOAT   3.8 28/23  119   94   29 27.0øC 37% b p d
:00:28:28 0.02  MOW    77703 26.6   45 -20.54  -8.45 -16.07  -5.27  -2.52 -15.75  -6.00   2.33   3.67 FLOAT   0.7 28/19  110   92   39 27.0øC 37% b p d
:00:28:33 0.02  MOW    77703 26.6   45 -20.54  -8.45 -16.88  -5.85  -2.53 -16.41  -6.39   2.26   3.70 FLOAT   1.7 29/24  114   86   37 27.0øC 37% b p d
:00:28:38 0.02  MOW    77703 26.5   45 -20.54  -8.45 -17.69  -6.43  -2.52 -17.16  -6.69   2.33   3.64 FLOAT   1.7 29/23  118   96   35 27.0øC 37% b p d
:00:28:43 0.02  MOW    77703 26.6   46 -20.54  -8.45 -18.50  -7.00  -2.53 -17.94  -7.03   2.33   3.64 FLOAT   1.8 30/27  107   86   30 27.0øC 37% b p d
:00:28:48 0.02  MOW    77703 26.6   43 -20.54  -8.45 -19.31  -7.58  -2.49 -18.76  -7.66   2.42   3.54 FLOAT   1.7 26/22  107   97   23 27.0øC 37% b p d
:00:28:53 0.02  MOW    77703 26.5   50 -20.54  -8.45 -20.13  -8.16  -2.52 -19.60  -8.69   2.59   3.38 FLOAT   0.8 28/27  103  103   16 27.0øC 37% b p d
clearObstacles
nextPoint sim=0 wayMode=3
dumpState:  X=-20.52 Y=-8.44 delta=-2.51 mapCRC=-119232 mowPointsIdx=32 dockPointsIdx=1 freePointsIdx=1 wayMode=3 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:28:58 0.02  MOW    77703 26.6   45 -20.44  -8.57 -20.52  -8.44  -2.36 -20.02  -8.90   2.66   3.30 FLOAT   2.8 27/23   74   88   14 27.0øC 37% b p d
clearObstacles
nextPoint sim=0 wayMode=3
dumpState:  X=-20.47 Y=-8.56 delta=-0.70 mapCRC=-119232 mowPointsIdx=33 dockPointsIdx=1 freePointsIdx=1 wayMode=3 op=1 sensor=0 sonar.enabled=0 fixTimeout=0 absolutePosSource=0 lon=0.00 lat=0.00
save state... ok
:00:29:03 0.02  MOW    77703 26.6   46 -11.39  -2.14 -20.46  -8.56  -0.52 -20.06  -8.93   2.82   3.15 FLOAT   2.8 28/25   70  123   13 27.0øC 37% b p d
:00:29:08 0.02  MOW    77703 26.6   46 -11.39  -2.14 -20.23  -8.42   0.58 -19.67  -8.88   2.93   3.03 FLOAT   4.2 28/25   57  143   12 27.0øC 37% b p d
:00:29:13 0.02  MOW    77703 26.6   49 -11.39  -2.14 -19.43  -7.86   0.60 -18.84  -8.43   3.13   2.84 FLOAT   0.8 28/23   56   92   12 27.0øC 37% b p d
:00:29:18 0.02  MOW    77703 26.6   46 -11.39  -2.14 -18.63  -7.28   0.61 -18.11  -7.70   3.23   2.73 FLOAT   0.5 27/23   70   73   11 26.9øC 38% b p d
:00:29:23 0.02  MOW    77703 26.6   46 -11.39  -2.14 -17.81  -6.71   0.62 -17.37  -7.15   3.23   2.74 FLOAT   1.8 28/27   75   58   13 26.9øC 38% b p d
:00:29:28 0.02  MOW    77703 26.6   47 -11.39  -2.14 -17.00  -6.12   0.61 -16.65  -6.46   3.25   2.71 FLOAT   2.1 28/26   64   53   12 26.9øC 38% b p d
:00:29:33 0.02  MOW    77703 26.6   43 -11.39  -2.14 -16.19  -5.55   0.61 -15.69  -5.78   2.74   3.23 FLOAT   0.8 27/25   86   55   17 26.9øC 38% b p d
#On-Time  Tctl State   freem Volt   Ic    Tx     Ty     Sx     Sy     Sd     Gx     Gy     Gd     Gz  SOL     Age  Sat.   Il   Ir   Im   Temp Hum Flags
:00:29:38 0.02  MOW    77703 26.6   45 -11.39  -2.14 -15.37  -4.97   0.60 -14.92  -5.39   2.54   3.43 FLOAT   2.1 28/26   88   54   16 26.9øC 38% b p d
:00:29:43 0.02  MOW    77703 26.5   46 -11.39  -2.14 -14.57  -4.40   0.64 -14.24  -4.98   2.57   3.39 FLOAT   2.7 28/25   87   57   14 26.9øC 38% b p d
:00:29:48 0.02  MOW    77703 26.5   47 -11.39  -2.14 -13.75  -3.82   0.61 -13.47  -4.73   2.53   3.44 FLOAT   2.1 28/21   80   50   13 26.9øC 38% b p d
:00:29:53 0.02  MOW    77703 26.5   45 -11.39  -2.14 -12.94  -3.24   0.61 -12.57  -4.15   2.31   3.66 FLOAT   0.8 29/22   95   63   15 26.9øC 38% b p d
:00:29:58 0.02  MOW    77703 26.5   46 -11.39  -2.14 -12.14  -2.67   0.61 -11.74  -3.53   2.20   3.77 FLOAT   1.5 28/25   82   55   15 26.9øC 38% b p d
:00:30:03 0.02  MOW    77703 26.6   46 -11.39  -2.14 -11.55  -2.25   0.59 -11.18  -3.10   2.20   3.77 FLOAT   0.7 28/22   60   39   17 26.9øC 38% b p d
clearObstacles
nextPoint sim=0 wayMode=3
